aX,aY,aZ,gX,gY,gZ
0.602,0.426,-0.827,-128.113,-41.504,-16.724
0.502,0.308,-0.736,-127.197,-49.377,-16.296
0.384,0.270,-0.719,-123.352,-25.879,2.136
0.294,0.348,-0.764,-116.516,17.761,31.433
0.253,0.453,-0.868,-108.887,61.890,54.504
0.264,0.542,-0.987,-103.149,89.294,62.195
0.426,0.599,-1.068,-99.792,93.933,55.725
0.407,0.636,-1.141,-99.182,77.698,42.297
0.423,0.586,-1.167,-99.792,54.321,27.527
0.539,0.545,-1.114,-96.252,20.569,2.014
0.628,0.459,-1.055,-97.046,-9.644,-10.376
0.431,0.365,-1.009,-89.661,-26.123,-13.062
0.450,0.394,-0.966,-79.407,-16.418,5.310
0.342,0.406,-1.011,-65.735,14.404,22.461
0.315,0.495,-1.113,-56.030,45.898,38.513

0.694,-1.074,1.438,289.490,-78.552,-22.278
0.724,-1.425,1.866,283.936,-96.191,-29.785
0.709,-1.847,2.406,266.357,-121.399,-46.631
0.628,-2.313,2.895,221.191,-148.193,-64.087
0.570,-2.345,3.280,135.010,-165.100,-64.453
0.388,-2.109,3.201,33.936,-139.343,-40.283
0.338,-1.731,2.668,-45.898,-80.994,-14.648
0.308,-1.223,2.021,-99.182,-20.325,23.621
0.236,-0.663,1.427,-122.375,21.362,61.218
0.173,-0.185,0.989,-130.737,40.710,79.651
0.157,0.127,0.742,-128.967,40.100,73.975
0.184,0.294,0.618,-124.817,28.809,55.237
0.221,0.377,0.578,-121.765,15.015,36.072
0.252,0.402,0.602,-118.042,3.662,20.569
0.287,0.378,0.693,-112.244,-3.967,7.202
0.304,0.323,0.795,-107.422,-7.202,-2.747
0.318,0.262,0.873,-102.966,-4.150,-7.019
0.352,0.204,0.938,-96.008,6.042,-6.958
0.392,0.149,0.972,-89.844,21.240,-2.563
0.426,0.120,0.982,-87.402,34.485,4.333
0.446,0.111,0.981,-88.745,43.457,10.132
0.461,0.110,0.965,-92.773,49.744,13.000
0.474,0.103,0.935,-96.313,54.626,13.428
0.495,0.077,0.923,-98.450,56.396,11.841
0.512,0.027,0.921,-102.173,53.223,8.423
0.526,0.002,0.931,-109.619,48.096,4.883
0.532,-0.000,0.918,-119.324,44.434,3.906
0.537,-0.003,0.889,-128.723,45.593,6.226
0.543,0.013,0.841,-135.315,52.917,13.123
0.531,0.045,0.778,-139.160,64.514,24.292
0.513,0.089,0.710,-142.395,76.599,36.560
0.487,0.140,0.632,-145.813,87.769,46.875
0.460,0.208,0.539,-147.827,96.130,53.650
0.443,0.282,0.462,-147.705,99.243,54.932
0.419,0.337,0.408,-147.156,96.619,49.622
0.429,0.320,0.387,-146.973,89.355,39.368
0.452,0.292,0.403,-149.719,79.163,26.489
0.486,0.278,0.419,-157.654,68.237,17.395
0.482,0.293,0.406,-170.227,58.960,14.221
0.470,0.300,0.374,-179.993,58.167,14.404
0.471,0.274,0.319,-181.152,69.885,20.020
0.460,0.270,0.258,-176.575,90.576,34.363
0.450,0.310,0.175,-172.546,112.793,51.208
0.451,0.375,0.069,-171.082,126.526,61.646
0.459,0.469,-0.050,-170.288,128.845,63.843
0.464,0.564,-0.141,-168.274,119.629,57.495
0.487,0.597,-0.164,-163.330,101.746,41.687
0.518,0.569,-0.123,-159.790,80.017,22.339
0.523,0.441,-0.092,-164.734,59.326,5.188
0.535,0.318,-0.049,-170.715,48.584,-3.052
0.507,0.296,-0.085,-175.842,53.467,5.676
0.489,0.323,-0.158,-179.077,72.388,25.452
0.459,0.361,-0.238,-175.415,96.863,48.035
0.436,0.434,-0.330,-169.800,119.263,66.589
0.438,0.501,-0.417,-166.626,130.798,74.097
0.467,0.576,-0.518,-166.382,127.441,69.702
0.510,0.621,-0.574,-165.955,108.948,55.664
0.554,0.601,-0.551,-164.490,78.918,35.278
0.563,0.509,-0.478,-165.039,46.509,13.184
0.535,0.365,-0.419,-168.579,26.184,-0.122
0.459,0.281,-0.435,-172.607,31.677,7.263
0.370,0.296,-0.520,-169.556,65.735,35.828
0.328,0.387,-0.673,-158.142,111.694,69.397
0.324,0.523,-0.871,-150.940,142.029,91.003
0.377,0.657,-1.056,-147.217,144.226,92.224
0.461,0.740,-1.161,-145.630,118.408,74.768
0.554,0.763,-1.152,-143.372,73.669,46.814
0.616,0.715,-1.040,-141.968,22.827,17.395
0.658,0.633,-0.897,-143.005,-20.447,-7.446
0.665,0.511,-0.776,-146.545,-48.584,-23.499
0.578,0.347,-0.713,-146.912,-50.720,-23.865
0.448,0.316,-0.738,-138.855,-18.799,1.160
0.342,0.411,-0.855,-125.000,37.537,40.833
0.354,0.542,-1.021,-105.469,87.158,70.679
0.379,0.675,-1.147,-93.506,104.187,81.116
0.415,0.759,-1.190,-87.585,88.623,72.144
0.453,0.760,-1.156,-86.487,54.382,50.598
0.474,0.708,-1.068,-88.501,16.296,27.649
0.486,0.641,-0.975,-91.675,-12.634,10.315
0.475,0.578,-0.892,-94.666,-29.724,0.549
0.508,0.540,-0.829,-94.421,-32.227,0.244
0.440,0.532,-0.846,-90.088,-17.456,11.658
0.284,0.536,-0.861,-80.261,12.756,28.381
0.272,0.604,-0.966,-70.313,39.734,41.626
0.266,0.684,-1.027,-61.523,57.312,49.500
0.286,0.714,-1.076,-51.941,63.110,48.218
0.325,0.738,-1.099,-46.143,58.960,41.687
0.371,0.726,-1.110,-44.006,46.082,30.090
0.409,0.690,-1.091,-43.579,27.649,16.418
0.427,0.656,-1.040,-43.884,7.874,5.249
0.433,0.636,-0.984,-44.312,-6.226,-1.404
0.434,0.613,-0.931,-42.908,-12.634,-3.784
0.424,0.592,-0.887,-38.879,-11.963,-2.502
0.410,0.589,-0.874,-33.813,-4.883,1.648
0.404,0.599,-0.887,-27.283,5.066,6.531
0.353,0.559,-0.903,-20.752,14.038,9.705
0.476,0.624,-0.941,-15.869,19.531,13.428
0.441,0.598,-0.986,-12.024,20.752,12.024
0.483,0.585,-0.996,-10.620,16.602,8.728
0.485,0.571,-0.991,-10.559,8.179,5.066
0.468,0.556,-0.970,-10.742,0.122,3.113
0.434,0.557,-0.955,-9.766,-2.563,3.174
0.409,0.570,-0.947,-7.690,-2.136,4.333
0.412,0.585,-0.943,-5.188,-1.038,4.578
0.394,0.582,-0.942,-1.709,-0.610,3.540
0.375,0.573,-0.923,2.502,-1.404,2.686
0.390,0.566,-0.904,6.714,-2.197,0.183
0.400,0.549,-0.880,9.460,-3.479,-2.563
0.416,0.529,-0.850,10.681,-6.042,-4.944
0.426,0.507,-0.822,10.498,-8.362,-6.165
0.434,0.491,-0.789,9.766,-10.254,-6.287
0.427,0.478,-0.760,7.812,-11.963,-5.920
0.414,0.475,-0.743,5.310,-12.146,-5.066
0.400,0.482,-0.732,4.211,-10.071,-3.357
0.386,0.481,-0.731,4.089,-6.287,-0.854
0.382,0.491,-0.729,4.822,-2.686,1.404
0.380,0.503,-0.735,5.310,0.061,3.113
0.384,0.516,-0.742,6.042,0.610,2.502
0.401,0.514,-0.748,6.592,-1.038,-0.061

0.274,0.724,-1.645,129.700,-49.683,-16.418
0.283,0.751,-1.578,152.466,-50.781,-19.470
0.306,0.774,-1.423,175.598,-59.021,-28.870
0.308,0.714,-1.257,189.880,-72.693,-39.124
0.316,0.660,-1.104,197.571,-85.999,-48.401
0.320,0.598,-1.006,198.181,-94.299,-54.199
0.328,0.567,-0.943,197.998,-96.008,-54.504
0.330,0.533,-0.894,201.355,-90.393,-49.866
0.338,0.524,-0.839,208.313,-78.674,-42.908
0.347,0.523,-0.766,218.872,-65.125,-37.109
0.353,0.481,-0.688,228.821,-55.237,-35.767
0.360,0.445,-0.622,234.131,-51.575,-37.292
0.374,0.437,-0.561,235.718,-55.481,-41.199
0.384,0.423,-0.490,235.840,-67.749,-48.645
0.398,0.376,-0.406,234.619,-86.243,-59.937
0.420,0.307,-0.324,231.079,-106.079,-70.618
0.435,0.270,-0.243,224.731,-123.718,-76.843
0.430,0.236,-0.165,220.276,-136.169,-78.918
0.421,0.196,-0.090,219.299,-140.747,-78.430
0.414,0.117,-0.071,220.093,-136.414,-73.792
0.415,0.096,-0.042,223.083,-123.901,-66.406
0.420,0.103,-0.034,226.990,-108.582,-56.763
0.426,0.108,-0.025,229.736,-97.900,-49.500
0.426,0.124,-0.015,230.103,-93.750,-46.387
0.430,0.157,0.007,230.103,-94.055,-45.410
0.433,0.153,0.045,228.638,-98.206,-46.021
0.426,0.172,0.094,225.281,-104.675,-46.448
0.404,0.169,0.133,223.450,-111.023,-46.448
0.379,0.106,0.170,224.670,-113.892,-46.997
0.383,0.055,0.209,225.098,-109.985,-43.884
0.396,-0.008,0.247,224.426,-101.135,-36.011
0.407,-0.023,0.294,221.436,-89.844,-23.071
0.380,-0.018,0.288,216.675,-76.965,-9.094
0.403,0.070,0.274,217.529,-62.195,0.061
0.402,0.045,0.248,226.135,-52.185,4.089
0.423,0.074,0.293,236.633,-49.805,5.249
0.446,0.031,0.372,245.178,-52.551,3.540
0.449,-0.004,0.456,247.131,-56.152,1.160
0.446,-0.101,0.553,249.146,-59.082,2.441
0.464,-0.213,0.675,252.991,-56.946,6.836
0.485,-0.352,0.801,257.446,-51.636,12.329
0.537,-0.484,0.969,261.475,-46.814,15.686
0.585,-0.683,1.180,264.954,-46.387,14.465
0.668,-0.878,1.487,263.977,-54.016,7.629
0.660,-1.207,1.797,259.338,-65.613,-3.601
0.747,-1.530,2.233,247.375,-73.792,-11.902
0.683,-1.840,2.552,210.388,-81.970,-9.583
0.564,-1.871,2.814,142.883,-99.060,-15.991
0.429,-1.731,2.827,54.260,-108.276,-16.724
0.338,-1.478,2.596,-23.193,-84.900,-4.578
0.291,-1.130,2.165,-75.989,-35.522,23.315
0.230,-0.744,1.690,-105.957,11.536,56.152
0.161,-0.333,1.282,-120.605,40.039,77.454
0.114,-0.046,0.979,-126.465,45.898,78.064
0.115,0.111,0.831,-125.488,34.424,59.631
0.135,0.165,0.786,-125.122,16.479,34.058
0.160,0.168,0.793,-125.977,0.488,11.414
0.199,0.148,0.862,-125.977,-10.437,-7.141
0.240,0.091,0.956,-124.756,-15.503,-21.118
0.275,0.031,1.023,-124.817,-10.986,-27.161
0.299,-0.011,1.055,-125.671,1.526,-24.597
0.326,-0.037,1.051,-127.319,18.494,-18.433
0.361,-0.047,1.011,-130.676,35.156,-11.841
0.395,-0.048,0.959,-135.437,47.913,-7.080
0.425,-0.034,0.896,-141.418,55.847,-4.578
0.447,-0.010,0.828,-147.339,61.584,-3.052
0.466,0.012,0.765,-151.001,66.528,-2.380
0.476,0.027,0.715,-151.855,71.716,-1.587
0.491,0.036,0.677,-150.146,77.759,-0.488
0.503,0.023,0.646,-148.865,82.886,-0.305
0.530,0.009,0.640,-149.963,85.022,0.122
0.549,-0.054,0.611,-156.006,84.290,1.770
0.575,-0.077,0.599,-167.297,80.505,5.737
0.546,-0.040,0.562,-183.838,75.378,13.611
0.529,0.019,0.511,-197.937,75.562,21.362
0.519,0.058,0.449,-206.482,80.627,27.710
0.507,0.095,0.387,-209.351,89.172,35.095
0.505,0.147,0.314,-208.679,98.206,43.274
0.500,0.209,0.230,-207.031,104.248,49.927
0.493,0.280,0.153,-203.918,106.384,53.833
0.491,0.344,0.095,-199.097,103.394,53.406
0.486,0.381,0.062,-194.458,95.886,48.157
0.491,0.405,0.050,-190.735,86.243,40.649
0.493,0.416,0.058,-189.331,76.477,32.654
0.504,0.416,0.055,-190.735,67.749,26.550
0.478,0.371,0.071,-192.444,63.599,21.301
0.476,0.334,0.063,-191.772,64.453,20.386
0.457,0.300,0.051,-192.810,73.120,25.085
0.420,0.289,0.005,-193.665,92.285,36.072
0.407,0.333,-0.058,-192.505,113.342,50.232
0.377,0.377,-0.136,-194.519,128.296,60.791
0.376,0.450,-0.210,-198.181,132.812,63.721
0.368,0.477,-0.272,-204.041,125.732,59.570
0.406,0.531,-0.289,-206.055,110.168,47.058
0.444,0.564,-0.303,-212.097,87.830,31.555
0.442,0.496,-0.312,-219.055,63.232,16.235
0.428,0.425,-0.284,-219.849,44.250,1.770
0.373,0.291,-0.302,-220.093,44.006,-1.892
0.316,0.196,-0.341,-215.454,72.021,12.329
0.282,0.156,-0.426,-205.139,119.812,41.931
0.256,0.189,-0.539,-196.716,164.124,76.050
0.240,0.274,-0.658,-196.289,189.697,101.074
0.250,0.378,-0.781,-203.003,191.772,109.741
0.276,0.460,-0.880,-215.393,170.837,101.990
0.327,0.502,-0.958,-227.600,129.944,82.458
0.359,0.486,-0.999,-235.229,79.468,55.725
0.353,0.421,-1.000,-240.540,33.936,29.663
0.250,0.269,-1.050,-242.737,10.925,15.930
0.168,0.171,-1.117,-237.305,17.822,20.752
0.107,0.161,-1.204,-223.694,47.241,37.781
0.125,0.217,-1.320,-207.886,81.360,56.335
0.169,0.308,-1.416,-195.435,100.952,63.171
0.241,0.411,-1.500,-190.186,92.285,55.908
0.315,0.454,-1.542,-185.974,65.063,42.786
0.379,0.458,-1.546,-178.955,29.053,26.672
0.422,0.412,-1.504,-168.335,-4.761,12.390
0.354,0.342,-1.466,-157.959,-26.733,6.165
0.282,0.321,-1.455,-149.353,-29.663,10.193
0.933,0.383,-1.387,-140.930,-15.564,19.287

0.274,0.669,-1.643,-29.785,26.489,21.667
0.323,0.641,-1.595,-20.386,5.127,3.357
0.377,0.590,-1.551,-13.489,-5.859,-4.700
0.410,0.552,-1.517,-6.470,-7.568,-5.249
0.445,0.559,-1.482,0.977,-5.798,-3.235
0.448,0.566,-1.452,6.348,-4.456,0.488
0.461,0.583,-1.417,10.498,-6.958,2.502
0.420,0.581,-1.361,13.367,-11.902,1.282
0.430,0.581,-1.271,18.860,-17.395,-1.160
0.412,0.545,-1.182,24.597,-23.682,-4.395
0.388,0.507,-1.094,29.175,-30.090,-9.216
0.383,0.467,-1.008,31.128,-37.048,-10.742
0.349,0.437,-0.936,31.799,-40.527,-11.536
0.335,0.421,-0.869,31.982,-41.260,-12.024
0.314,0.406,-0.822,31.433,-39.429,-12.695
0.302,0.396,-0.784,31.982,-35.583,-13.428
0.303,0.387,-0.754,31.250,-31.860,-13.367
0.310,0.374,-0.723,29.663,-28.564,-13.916
0.322,0.353,-0.693,27.100,-25.085,-14.587
0.336,0.335,-0.669,23.743,-21.179,-14.282
0.348,0.316,-0.651,20.569,-16.113,-12.695
0.362,0.308,-0.633,17.090,-11.169,-10.315
0.376,0.306,-0.624,12.207,-8.606,-8.301
0.388,0.307,-0.619,7.141,-6.897,-7.019
0.398,0.307,-0.628,2.808,-4.883,-5.249
0.395,0.310,-0.645,-0.671,-2.625,-2.625
0.391,0.324,-0.671,-2.869,0.610,0.244
0.388,0.345,-0.700,-3.967,3.906,2.686
0.392,0.364,-0.723,-3.723,4.944,2.502
0.402,0.361,-0.739,-3.784,3.601,0.061
0.418,0.342,-0.748,-3.662,0.854,-2.808
0.443,0.332,-0.750,-3.296,-1.953,-4.639
0.451,0.323,-0.744,-3.906,-3.357,-5.066
0.455,0.315,-0.745,-6.165,-2.747,-3.479
0.456,0.318,-0.758,-8.850,0.183,-0.244
0.454,0.331,-0.782,-11.169,4.639,3.723
0.450,0.353,-0.811,-12.451,8.789,7.263
0.450,0.370,-0.840,-13.367,11.902,9.338
0.449,0.379,-0.866,-13.428,12.878,9.888
0.449,0.385,-0.883,-12.512,12.329,9.705
0.449,0.385,-0.889,-10.742,10.010,8.606
0.446,0.380,-0.884,-9.155,6.226,6.714
0.446,0.369,-0.872,-8.423,1.343,4.578
0.433,0.355,-0.862,-8.789,-2.563,2.258
0.427,0.351,-0.857,-9.827,-3.845,1.709
0.415,0.356,-0.874,-10.315,-1.648,3.723
0.405,0.376,-0.900,-10.254,3.540,6.165
0.400,0.394,-0.926,-9.949,8.118,8.667
0.397,0.411,-0.943,-8.728,10.742,9.216
0.404,0.417,-0.951,-7.629,10.071,7.812
0.410,0.412,-0.956,-7.446,6.042,5.188
0.415,0.407,-0.952,-7.446,-0.122,1.770
0.420,0.395,-0.939,-6.592,-4.822,-0.854
0.418,0.374,-0.932,-5.005,-7.324,-2.319
0.420,0.371,-0.923,-2.319,-7.629,-2.502
0.417,0.371,-0.914,0.610,-6.958,-1.465
0.418,0.366,-0.909,2.380,-5.615,-0.244
0.414,0.366,-0.903,3.845,-3.967,0.488
0.423,0.365,-0.892,4.883,-3.174,1.038
0.413,0.361,-0.878,5.859,-2.869,1.648
0.411,0.351,-0.861,6.470,-3.601,2.563
0.400,0.344,-0.847,5.859,-4.211,2.380
0.393,0.344,-0.835,4.944,-4.578,1.892
0.389,0.339,-0.826,3.723,-5.188,1.587
0.388,0.338,-0.821,2.808,-5.981,0.488
0.388,0.344,-0.819,2.747,-6.409,-0.671
0.393,0.346,-0.818,3.479,-6.226,-0.977
0.395,0.350,-0.817,4.700,-4.944,-1.038
0.407,0.354,-0.816,5.737,-3.174,-0.427
0.408,0.349,-0.820,5.920,-1.465,0.244
0.417,0.345,-0.822,5.981,0.183,0.793
0.429,0.343,-0.817,6.653,1.465,2.197
0.433,0.346,-0.800,8.118,2.319,3.174
0.441,0.339,-0.780,7.996,1.587,4.272
0.424,0.325,-0.761,5.981,0.122,4.700
0.409,0.323,-0.754,2.441,-0.427,5.249
0.392,0.333,-0.758,-2.197,0.305,6.653
0.387,0.350,-0.786,-5.981,3.174,7.874
0.366,0.375,-0.819,-6.592,6.714,7.568
0.387,0.392,-0.845,-5.920,8.606,8.057
0.391,0.386,-0.870,-4.822,8.728,6.653
0.406,0.384,-0.882,-2.930,7.568,4.456
0.416,0.374,-0.881,-1.587,5.676,2.991
0.418,0.364,-0.879,-0.549,5.005,2.319
0.432,0.357,-0.873,0.000,5.920,2.930
0.440,0.353,-0.870,0.122,6.042,3.784
0.439,0.343,-0.862,-0.610,4.578,4.211
0.422,0.332,-0.856,-1.770,2.625,4.456
0.413,0.331,-0.852,-3.113,1.831,5.676
0.391,0.343,-0.858,-4.150,2.502,7.080
0.383,0.359,-0.868,-4.700,4.517,8.362
0.387,0.371,-0.887,-4.761,6.897,8.789
0.381,0.382,-0.899,-3.296,8.789,8.362
0.394,0.390,-0.901,-1.831,8.667,8.301
0.398,0.380,-0.903,-1.099,6.836,6.470
0.405,0.369,-0.904,-0.488,4.456,4.028
0.410,0.360,-0.898,0.061,2.502,3.113
0.409,0.350,-0.889,1.465,2.075,2.869
0.402,0.341,-0.875,2.563,2.258,3.540
0.399,0.337,-0.864,2.380,2.197,4.700
0.384,0.339,-0.863,2.014,2.869,5.188
0.382,0.350,-0.862,1.160,4.517,6.531
0.385,0.359,-0.870,1.953,8.179,7.935
0.379,0.364,-0.894,3.967,11.353,8.423
0.382,0.378,-0.863,7.080,13.611,8.240
0.386,0.376,-0.874,6.714,11.353,7.385
0.389,0.368,-0.865,5.554,8.362,4.944
0.391,0.358,-0.874,5.371,5.005,2.197
0.387,0.348,-0.850,3.906,3.357,2.197
0.380,0.347,-0.858,2.258,3.906,3.357
0.376,0.345,-0.860,2.075,5.188,5.005
0.373,0.354,-0.865,4.028,8.362,6.348
0.371,0.357,-0.874,4.822,12.390,8.057
0.380,0.366,-0.867,6.226,18.311,10.986
0.377,0.381,-0.876,7.874,23.437,13.611
0.371,0.376,-0.864,5.005,25.208,15.076
0.355,0.361,-0.870,-2.991,22.766,14.343
0.340,0.352,-0.863,-8.179,16.663,11.353
0.348,0.375,-0.867,-6.897,11.597,8.057

-0.354,0.693,-2.253,78.857,31.006,11.780
-0.406,0.738,-2.437,113.647,36.316,-3.052
-0.436,0.677,-2.565,155.334,34.668,-29.480
-0.426,0.522,-2.605,199.341,26.611,-61.218
-0.398,0.313,-2.566,236.938,9.216,-91.003
-0.394,0.047,-2.489,263.000,-18.005,-119.873
-0.421,-0.220,-2.407,277.527,-47.668,-143.311
-0.443,-0.399,-2.338,283.081,-67.444,-152.222
-0.431,-0.358,-2.253,290.161,-74.097,-149.414
-0.375,-0.252,-2.170,302.917,-74.158,-147.583
-0.269,-0.171,-2.017,323.242,-81.787,-152.405
-0.218,-0.237,-1.799,350.281,-99.487,-161.743
-0.152,-0.282,-1.497,374.512,-121.399,-168.823
-0.048,-0.288,-1.171,387.756,-143.799,-174.255
-0.013,-0.354,-0.931,383.911,-168.152,-178.955
0.062,-0.354,-0.726,373.474,-187.012,-177.917
0.088,-0.367,-0.569,363.098,-200.623,-170.105
0.064,-0.366,-0.484,354.004,-205.505,-156.128
0.049,-0.290,-0.437,354.004,-194.275,-140.076
0.091,-0.221,-0.367,368.469,-175.842,-126.404
0.108,-0.255,-0.279,386.841,-159.729,-116.577
0.136,-0.348,-0.137,402.954,-147.156,-111.694
0.174,-0.396,0.041,411.438,-137.878,-108.643
0.199,-0.455,0.219,411.194,-128.845,-105.652
0.238,-0.572,0.394,405.823,-113.525,-100.647
0.313,-0.670,0.543,401.978,-87.463,-91.553
0.429,-0.766,0.668,401.733,-58.594,-82.092
0.587,-0.947,0.855,405.457,-41.565,-79.651
0.800,-1.199,1.193,407.837,-47.607,-91.919
1.062,-1.526,1.782,410.217,-84.106,-121.155
1.120,-2.515,2.617,411.255,-155.090,-164.673
0.747,-3.391,3.646,378.479,-261.353,-201.660
0.365,-3.557,4.000,290.100,-350.220,-215.820
0.331,-3.066,4.000,143.738,-330.688,-186.035
0.292,-2.727,4.000,-8.362,-178.711,-112.610
0.446,-2.124,3.127,-113.892,-3.052,-30.151
0.428,-1.397,2.097,-170.166,109.619,63.110
0.313,-0.693,1.361,-183.411,162.476,124.268
0.276,-0.158,0.898,-186.523,160.034,135.315
0.256,0.094,0.660,-192.505,119.141,104.309
0.313,0.139,0.641,-199.524,68.604,54.932
0.367,0.108,0.686,-210.876,22.888,11.475
0.427,0.078,0.759,-222.595,-9.766,-17.578
0.470,0.045,0.809,-229.126,-24.109,-32.776
0.507,0.012,0.852,-227.783,-15.991,-30.640
0.527,-0.029,0.852,-219.360,11.597,-12.878
0.541,-0.041,0.812,-211.914,45.654,13.184
0.524,-0.029,0.722,-210.876,74.768,37.354
0.521,0.008,0.617,-214.905,93.323,54.138
0.503,0.057,0.506,-219.727,102.722,63.660
0.485,0.131,0.408,-219.971,107.056,67.078
0.481,0.211,0.333,-216.431,108.337,66.528
0.487,0.283,0.259,-213.440,106.812,62.378
0.491,0.339,0.200,-208.740,102.966,55.542
0.507,0.311,0.149,-202.454,97.656,48.706
0.522,0.234,0.097,-199.524,91.492,46.021
0.499,0.200,0.029,-204.407,86.365,52.490
0.463,0.188,-0.077,-213.867,86.365,65.552
0.410,0.250,-0.168,-220.032,89.478,80.322
0.340,0.329,-0.249,-221.497,96.008,92.346
0.291,0.450,-0.345,-216.736,106.689,99.731
0.279,0.574,-0.427,-203.674,115.173,98.816
0.298,0.702,-0.484,-187.805,113.525,88.074
0.327,0.710,-0.516,-174.622,98.450,67.200
0.354,0.631,-0.501,-162.170,76.355,41.321
0.366,0.511,-0.458,-150.208,62.378,26.001
0.353,0.407,-0.445,-146.179,62.256,26.611
0.347,0.317,-0.435,-148.193,71.472,38.574
0.334,0.268,-0.457,-158.569,85.327,56.702
0.320,0.321,-0.528,-177.002,94.299,75.623
0.302,0.406,-0.618,-192.566,97.290,86.609
0.297,0.474,-0.690,-198.669,95.032,87.646
0.301,0.530,-0.749,-196.716,90.576,82.703
0.315,0.563,-0.790,-189.026,85.632,76.355
0.290,0.539,-0.827,-181.335,80.566,71.411
0.215,0.516,-0.862,-172.852,80.261,71.289
0.152,0.536,-0.912,-163.086,89.111,77.393
0.145,0.581,-0.984,-154.846,98.633,80.933
0.205,0.614,-1.047,-150.757,93.994,72.998
0.302,0.624,-1.072,-151.428,70.923,56.030
0.393,0.603,-1.041,-153.503,36.743,35.828
0.441,0.523,-0.962,-154.541,3.784,18.555
0.388,0.398,-0.899,-158.142,-15.747,13.489
0.271,0.319,-0.901,-160.034,-11.353,21.301
0.146,0.325,-0.951,-156.860,15.564,43.213
0.094,0.427,-1.057,-151.123,55.969,68.787
0.100,0.530,-1.208,-145.081,83.252,79.163
0.183,0.624,-1.334,-137.634,87.158,73.853
0.272,0.661,-1.399,-129.150,69.397,60.364
0.358,0.644,-1.390,-119.080,37.231,44.006
0.414,0.597,-1.319,-108.459,1.953,29.419
0.381,0.519,-1.202,-99.976,-27.344,18.677
0.286,0.452,-1.108,-95.642,-40.100,16.296
0.102,0.404,-1.076,-94.604,-26.733,26.917
0.186,0.551,-1.164,-93.201,1.465,46.265
-0.004,0.559,-1.222,-94.299,35.583,49.927
0.055,0.684,-1.354,-91.797,54.077,50.842
0.049,0.746,-1.473,-80.811,60.669,47.241
0.140,0.811,-1.561,-61.584,54.443,39.612
0.179,0.816,-1.591,-44.739,39.001,25.085
0.229,0.774,-1.568,-31.555,16.418,6.348
0.273,0.721,-1.491,-19.836,-7.141,-8.728
0.305,0.657,-1.381,-8.972,-26.123,-17.883
0.322,0.615,-1.254,1.526,-38.635,-20.386
0.301,0.602,-1.122,10.132,-42.725,-15.808
0.259,0.584,-1.013,16.663,-38.513,-10.193
0.228,0.559,-0.932,21.545,-30.457,-7.263
0.199,0.551,-0.859,24.536,-24.353,-5.737
0.199,0.509,-0.815,21.179,-20.142,-4.272
0.213,0.501,-0.782,22.827,-15.015,-5.249
0.247,0.476,-0.771,25.330,-11.292,-6.714
0.271,0.462,-0.745,27.649,-10.559,-7.629
0.298,0.476,-0.714,30.273,-11.963,-7.568
0.304,0.455,-0.689,28.198,-14.954,-7.751
0.307,0.431,-0.659,24.902,-16.541,-8.850
0.298,0.409,-0.637,20.569,-14.893,-7.935
0.295,0.411,-0.627,15.320,-10.803,-5.188
0.295,0.418,-0.635,9.399,-5.920,-2.441
0.294,0.430,-0.661,3.906,-1.953,0.061

0.058,0.693,-1.892,170.349,11.169,-26.733
0.110,0.695,-1.800,194.763,-7.141,-47.485
0.154,0.599,-1.676,214.844,-35.828,-70.923
0.177,0.466,-1.523,230.408,-64.697,-88.806
0.164,0.345,-1.398,240.051,-82.214,-92.468
0.133,0.201,-1.331,245.361,-84.961,-86.304
0.109,0.183,-1.305,245.178,-77.209,-72.754
0.112,0.284,-1.278,245.911,-66.833,-58.472
0.138,0.380,-1.214,254.883,-64.514,-54.016
0.106,0.391,-1.164,261.047,-70.129,-54.871
0.113,0.425,-1.072,274.170,-80.933,-62.988
0.106,0.400,-0.977,288.940,-101.440,-78.247
0.094,0.364,-0.879,300.720,-125.244,-94.360
0.057,0.271,-0.805,309.753,-146.484,-108.459
0.063,0.206,-0.701,319.702,-163.147,-119.019
0.056,0.097,-0.592,329.834,-174.805,-124.146
0.053,-0.048,-0.470,335.815,-183.167,-123.840
0.018,-0.119,-0.345,336.487,-186.584,-116.943
0.011,-0.154,-0.235,332.031,-182.129,-103.210
0.007,-0.131,-0.124,330.383,-170.898,-88.684
-0.020,-0.122,-0.040,327.332,-161.682,-77.637
-0.065,-0.118,-0.001,328.125,-150.635,-72.449
-0.064,-0.149,0.046,335.510,-135.559,-70.679
-0.018,-0.209,0.156,343.140,-121.094,-70.313
0.000,-0.260,0.290,346.069,-110.596,-68.298
0.047,-0.311,0.426,347.900,-94.177,-63.782
0.109,-0.421,0.551,350.952,-71.045,-59.265
0.215,-0.554,0.689,353.149,-47.729,-54.199
0.334,-0.698,0.852,351.257,-33.997,-50.964
0.478,-0.859,1.073,345.398,-35.400,-54.993
0.623,-1.051,1.409,338.379,-51.514,-68.909
0.754,-1.435,1.893,331.787,-83.313,-93.750
0.860,-2.158,2.557,318.176,-131.592,-126.099
0.766,-2.732,3.315,280.762,-193.665,-149.902
0.605,-2.861,3.930,202.759,-234.619,-150.757
0.279,-2.790,3.983,96.375,-205.078,-122.437
0.524,-2.175,3.417,-23.987,-102.478,-47.729
0.391,-1.614,2.627,-107.971,13.550,31.616
