aX,aY,aZ,gX,gY,gZ
-1.042,0.853,0.247,-27.832,52.551,-0.366
-1.158,0.457,-0.036,-22.461,27.161,-70.007
-1.334,-0.020,-0.227,-4.822,-2.869,-135.864
-1.490,-0.567,-0.377,22.400,-28.687,-186.462
-1.689,-1.159,-0.477,53.040,-37.354,-221.130
-1.837,-1.891,-0.593,84.045,-29.419,-242.004
-1.937,-2.603,-0.661,112.854,-6.409,-279.480
-1.805,-3.260,-0.587,139.343,9.644,-338.013
-1.434,-3.757,-0.303,160.522,0.061,-397.278
-0.940,-3.917,0.158,177.307,-35.217,-434.570
-0.143,-3.537,0.590,189.514,-43.213,-433.472
0.575,-3.101,0.565,170.532,40.894,-383.240
1.099,-2.765,0.260,119.751,184.509,-291.748
1.636,-2.311,0.033,91.309,246.582,-201.111
2.018,-1.959,-0.011,78.064,184.937,-145.569
1.906,-1.856,0.035,38.025,49.683,-102.905
1.344,-1.773,0.173,-7.812,-94.666,-36.438
0.630,-1.569,0.427,-33.691,-194.214,53.223
-0.269,-1.347,0.740,-43.640,-225.464,138.306
-0.942,-1.172,1.147,-34.485,-204.590,200.989
-1.301,-0.993,1.370,-22.949,-167.358,215.820
-1.385,-0.944,1.288,-50.720,-104.736,194.336
-1.248,-0.982,0.978,-81.238,-45.044,171.021
-1.131,-1.004,0.645,-94.299,-4.395,158.813
-1.023,-0.972,0.412,-94.238,15.259,157.593
-0.919,-0.872,0.324,-88.318,15.808,162.048
-0.918,-0.713,0.338,-82.275,-2.197,165.405
-0.965,-0.511,0.429,-80.139,-30.273,162.842
-1.024,-0.328,0.537,-84.473,-58.044,149.658
-1.020,-0.191,0.642,-91.675,-74.341,128.967
-0.967,-0.143,0.719,-96.436,-74.890,108.154
-0.891,-0.151,0.765,-94.849,-60.425,89.783
-0.808,-0.186,0.784,-88.013,-38.574,78.369
-0.712,-0.234,0.782,-79.285,-15.137,71.777
-0.593,-0.254,0.776,-69.946,1.038,67.444
-0.465,-0.266,0.771,-60.974,10.742,64.209
-0.364,-0.247,0.789,-52.002,13.184,62.134
-0.312,-0.245,0.822,-43.762,10.132,62.195
-0.308,-0.249,0.865,-36.255,3.784,62.683
-0.320,-0.249,0.912,-29.541,-3.052,61.340
-0.349,-0.271,0.955,-24.780,-8.118,57.495
-0.358,-0.305,0.981,-22.034,-10.742,50.537
-0.341,-0.355,0.977,-21.179,-9.888,42.603
-0.303,-0.422,0.957,-20.447,-5.493,37.170
-0.263,-0.461,0.934,-18.433,1.404,37.598
-0.189,-0.456,0.913,-15.381,11.475,44.250
-0.128,-0.401,0.912,-12.451,23.315,54.321
-0.122,-0.350,0.888,-12.573,33.264,66.711
-0.130,-0.286,0.872,-12.939,38.147,74.524
-0.159,-0.225,0.862,-12.207,35.583,75.989
-0.179,-0.187,0.868,-12.085,27.466,70.496
-0.207,-0.176,0.880,-13.184,15.137,59.265
-0.228,-0.194,0.896,-15.747,2.075,46.753
-0.241,-0.218,0.919,-19.470,-6.531,35.767
-0.238,-0.252,0.919,-22.949,-9.644,28.503
-0.207,-0.296,0.914,-26.550,-6.287,26.245
-0.141,-0.265,0.935,-27.832,1.770,29.602
-0.055,-0.194,0.948,-26.672,12.207,37.659
-0.041,-0.167,0.937,-28.442,19.470,48.889
-0.026,-0.114,0.930,-28.198,21.057,55.237
-0.020,-0.067,0.925,-25.146,17.700,53.650
-0.035,-0.019,0.941,-22.034,10.925,49.438
-0.053,-0.012,0.954,-20.508,2.319,41.809
-0.083,-0.058,0.971,-21.179,-4.456,32.349
-0.086,-0.092,0.987,-19.897,-9.155,23.376
-0.102,-0.140,0.988,-20.142,-11.475,18.311
-0.116,-0.166,0.988,-20.508,-9.827,17.151
-0.128,-0.184,0.983,-21.484,-2.808,19.104
-0.115,-0.165,0.981,-24.292,9.460,24.353
-0.082,-0.093,0.955,-24.963,24.597,30.396
-0.027,-0.006,0.916,-23.804,37.720,35.034
0.024,0.072,0.874,-21.240,44.250,36.682
0.058,0.123,0.839,-16.479,44.128,35.828
0.061,0.178,0.838,-9.766,40.039,32.288
0.062,0.193,0.834,-4.089,32.471,28.076
0.028,0.152,0.840,-2.014,24.048,23.926
0.002,0.113,0.868,1.038,15.137,19.043
-0.040,0.057,0.900,2.136,6.287,15.381
-0.072,0.015,0.941,1.770,0.122,11.658
-0.106,-0.003,0.998,0.977,-1.465,9.216
-0.124,0.007,1.057,-0.977,2.197,6.592
-0.115,0.030,1.093,-5.737,9.521,2.563
-0.095,0.040,1.096,-10.986,16.479,-2.258
-0.075,0.057,1.084,-13.855,20.325,-5.432
-0.071,0.054,1.069,-14.099,22.278,-6.775
-0.063,0.036,1.053,-12.085,24.475,-8.484
-0.055,0.002,1.040,-8.301,26.550,-11.292
-0.043,-0.046,1.033,-4.089,26.917,-14.160
-0.039,-0.064,1.045,-0.244,25.208,-15.930
-0.048,-0.083,1.059,2.625,23.743,-16.235
-0.044,-0.108,1.077,4.211,24.719,-15.076
-0.026,-0.109,1.099,5.127,27.771,-11.841
-0.013,-0.093,1.109,4.761,31.738,-7.507
-0.011,-0.071,1.102,1.648,35.767,-4.272
-0.005,-0.044,1.078,-2.686,39.001,-2.625
0.010,-0.022,1.048,-5.859,41.626,-2.930
0.025,-0.015,1.015,-7.812,42.480,-4.456
0.038,-0.013,0.990,-7.874,41.077,-5.798
0.052,-0.041,0.981,-6.714,37.903,-6.836
0.075,-0.041,0.994,-5.310,33.569,-8.972
0.077,-0.045,1.000,-5.066,30.640,-9.033
0.077,-0.039,1.000,-5.371,29.724,-7.385
0.076,-0.036,0.989,-5.127,29.541,-6.226
0.090,-0.033,0.970,-5.493,28.992,-6.104
0.101,-0.023,0.958,-5.371,27.283,-6.165
0.106,-0.020,0.950,-5.188,24.902,-6.348
0.113,-0.012,0.946,-4.578,22.949,-6.836
0.121,-0.025,0.929,-4.211,21.118,-7.812
0.111,-0.025,0.931,-3.540,18.738,-10.132
0.132,-0.036,0.936,-3.662,15.076,-10.620

0.679,0.642,1.508,21.179,-47.485,-21.484
0.724,0.687,1.553,20.386,-44.312,-11.169
0.709,0.710,1.539,19.409,-36.316,-2.319
0.663,0.668,1.452,14.587,-30.090,7.874
0.546,0.670,1.380,10.315,-30.090,18.250
0.415,0.749,1.354,10.742,-32.898,30.640
0.388,0.912,1.378,16.907,-31.067,37.231
0.427,1.156,1.439,27.222,-23.743,39.612
0.447,1.337,1.446,35.339,-12.512,39.185
0.343,1.315,1.350,32.349,1.404,36.804
0.194,1.201,1.177,20.813,15.503,35.095
-0.026,1.069,0.974,5.737,22.949,33.325
-0.271,0.928,0.767,-6.287,22.888,32.959
-0.570,0.763,0.556,-13.489,18.433,30.212
-0.840,0.571,0.363,-16.357,7.935,18.311
-1.088,0.316,0.153,-14.771,-6.653,-7.812
-1.249,-0.058,-0.037,-4.456,-24.475,-54.321
-1.403,-0.554,-0.182,15.869,-43.030,-113.403
-1.490,-1.154,-0.295,45.288,-56.396,-169.373
-1.518,-1.834,-0.367,78.247,-59.265,-208.496
-1.532,-2.364,-0.360,113.098,-52.856,-228.638
-1.459,-2.796,-0.271,146.362,-32.837,-242.371
-1.216,-3.109,-0.108,170.654,-8.118,-264.099
-0.817,-3.260,0.110,182.556,10.803,-287.415
-0.183,-3.164,0.358,181.458,34.058,-291.931
0.418,-2.950,0.447,156.921,68.665,-266.052
0.841,-2.575,0.435,108.276,103.149,-214.417
1.203,-2.075,0.510,66.956,97.534,-155.151
1.394,-1.698,0.644,38.940,33.997,-104.614
1.295,-1.544,0.815,10.986,-54.260,-57.556
0.961,-1.448,0.950,-20.325,-121.582,1.709
0.438,-1.329,1.081,-46.265,-142.212,67.627
-0.044,-1.209,1.206,-65.735,-128.967,119.202
-0.469,-1.175,1.257,-83.923,-103.455,151.733
-0.723,-1.191,1.185,-99.243,-78.430,164.795
-0.808,-1.237,0.994,-119.019,-53.772,164.490
-0.882,-1.247,0.738,-139.282,-30.334,162.048
-0.885,-1.157,0.532,-146.912,-7.324,164.795
-0.934,-1.001,0.406,-137.817,4.883,165.405
-0.946,-0.855,0.335,-123.352,6.165,160.706
-0.917,-0.718,0.321,-107.727,-0.916,148.071
-0.891,-0.605,0.336,-95.642,-13.550,129.089
-0.833,-0.516,0.371,-91.553,-28.381,111.267
-0.768,-0.446,0.423,-90.393,-41.260,95.093
-0.666,-0.412,0.494,-87.280,-48.767,80.994
-0.553,-0.337,0.579,-83.435,-49.500,76.660
-0.461,-0.224,0.645,-80.994,-45.227,81.421
-0.407,-0.130,0.672,-79.163,-34.363,85.693
-0.387,-0.060,0.656,-73.975,-22.339,86.853
-0.367,0.004,0.710,-66.833,-13.733,85.205
-0.385,0.008,0.726,-54.504,-12.634,79.773
-0.391,0.006,0.772,-39.673,-12.207,71.411
-0.378,0.019,0.783,-25.757,-13.306,61.951
-0.317,0.082,0.833,-14.282,-8.667,54.810
-0.293,0.112,0.890,-5.005,-4.395,49.500
-0.242,0.114,0.927,1.343,-0.732,45.654
-0.188,0.117,0.967,7.812,1.099,42.480
-0.156,0.097,0.987,9.521,-0.916,42.603
-0.179,0.089,0.999,6.409,-7.080,43.762
-0.225,0.091,1.001,-2.136,-16.968,40.649
-0.271,0.084,0.988,-11.780,-26.062,35.706
-0.301,0.053,0.949,-18.921,-31.677,27.588
-0.304,0.035,0.918,-20.569,-32.166,18.982
-0.269,0.061,0.917,-17.212,-27.649,13.611
-0.218,0.109,0.935,-11.536,-20.264,11.536
-0.184,0.140,0.970,-5.554,-13.062,11.292
-0.143,0.156,0.993,-1.343,-8.057,8.667
-0.114,0.146,1.004,2.014,-6.470,4.883
-0.106,0.117,1.026,4.822,-8.972,1.831
-0.113,0.077,1.049,6.470,-12.573,1.526
-0.142,0.037,1.070,6.470,-15.137,1.343
-0.171,-0.003,1.069,4.822,-13.672,3.296
-0.201,-0.018,1.062,2.014,-8.606,6.714
-0.237,-0.026,1.031,-1.953,-1.587,10.681
-0.256,0.009,1.005,-4.089,8.057,15.076
-0.254,0.062,0.994,-2.991,19.348,18.372
-0.224,0.102,0.978,0.122,29.724,18.616
-0.196,0.120,0.972,3.418,35.645,15.259
-0.168,0.135,0.978,5.859,35.461,8.789
-0.148,0.110,0.991,7.141,31.677,0.916
-0.118,0.085,1.006,6.897,26.245,-5.310
-0.112,0.059,1.016,4.822,22.339,-7.935
-0.113,0.043,1.015,1.831,20.630,-7.507
-0.144,0.043,1.006,-1.221,21.545,-5.981
-0.176,0.054,0.992,-2.991,25.757,-4.272
-0.209,0.053,0.975,-3.906,33.020,-3.357
-0.188,0.092,0.978,-2.747,41.443,-4.517
-0.157,0.101,0.977,1.526,50.293,-7.874
-0.124,0.105,0.987,7.629,59.204,-12.207
-0.069,0.106,0.992,15.564,65.186,-17.883
-0.024,0.102,0.992,20.813,66.711,-26.062
0.014,0.082,0.990,22.095,62.622,-32.043
0.035,0.063,1.000,22.156,55.298,-34.973
0.038,0.037,1.011,20.203,47.119,-34.912
0.038,0.001,1.026,15.930,40.894,-32.288
0.023,-0.017,1.033,11.658,38.208,-27.954
-0.008,-0.022,1.022,9.033,39.368,-22.095
-0.024,-0.022,1.007,7.446,42.969,-17.151
-0.024,-0.002,0.998,7.324,47.302,-13.733
-0.012,0.017,0.985,8.850,52.246,-11.597
0.002,0.023,0.973,11.536,56.641,-10.681
0.019,0.017,0.960,14.404,59.021,-11.292
0.042,0.003,0.943,16.174,58.533,-13.489
0.055,-0.012,0.939,16.846,55.298,-15.625
0.062,-0.021,0.941,16.663,50.903,-16.785
0.063,-0.035,0.940,15.381,46.753,-18.127
0.074,-0.061,0.941,12.756,42.236,-19.165
0.117,-0.056,0.951,10.132,37.415,-20.386
0.151,-0.054,0.966,8.118,33.142,-19.592
0.175,-0.061,0.987,6.531,29.724,-17.761
0.189,-0.057,1.004,5.737,27.649,-13.977
0.198,-0.053,1.013,4.517,26.123,-11.169
0.197,-0.052,1.021,3.540,23.560,-8.667
0.185,-0.045,1.026,3.113,20.508,-6.592
0.169,-0.039,1.030,2.991,17.883,-6.226
0.155,-0.047,1.031,3.052,16.235,-6.836
0.152,-0.054,1.031,4.028,15.198,-7.202
0.156,-0.063,1.027,5.127,13.977,-8.972
0.147,-0.056,1.042,4.395,13.123,-11.230

0.554,0.678,1.653,15.991,-54.504,5.188
0.589,0.729,1.640,20.203,-51.086,3.784
0.585,0.714,1.568,24.780,-46.692,3.296
0.557,0.721,1.486,30.212,-45.715,6.042
0.502,0.796,1.442,38.147,-47.119,17.029
0.422,0.923,1.437,47.668,-45.593,34.912
0.328,1.128,1.472,57.739,-40.161,52.551
0.331,1.354,1.506,65.613,-33.386,63.049
0.304,1.526,1.511,66.528,-26.550,61.035
0.213,1.579,1.459,63.843,-18.982,48.340
0.069,1.546,1.336,58.716,-9.277,29.846
-0.100,1.540,1.164,57.922,1.526,13.123
-0.295,1.465,0.966,58.899,12.634,1.221
-0.505,1.365,0.805,65.186,16.724,-9.888
-0.764,1.238,0.684,74.707,11.108,-11.292
-1.111,0.960,0.527,73.792,7.080,-6.714
-1.435,0.623,0.358,67.505,10.559,-16.968
-1.655,0.144,0.116,54.504,17.395,-53.223
-1.799,-0.537,-0.197,36.560,17.334,-113.525
-1.937,-1.331,-0.482,24.658,4.700,-188.660
-2.010,-2.044,-0.709,29.419,-13.855,-260.864
-1.944,-2.843,-0.821,50.720,-27.832,-306.213
-1.777,-3.497,-0.752,74.951,-35.828,-345.825
-1.467,-3.911,-0.520,101.440,-40.222,-376.587
-0.975,-3.998,-0.168,124.207,-33.081,-389.648
-0.120,-3.705,0.143,141.846,5.981,-376.404
0.655,-3.280,0.116,129.639,105.408,-321.899
1.264,-2.755,-0.058,91.919,225.464,-228.210
1.786,-2.122,-0.165,63.416,259.399,-134.277
1.968,-1.714,-0.165,36.194,188.782,-68.542
1.698,-1.594,-0.107,0.183,68.726,-14.099
1.157,-1.495,0.085,-29.663,-50.110,50.415
0.494,-1.414,0.372,-43.518,-129.150,118.774
-0.195,-1.384,0.734,-44.922,-153.870,172.791
-0.793,-1.326,0.993,-39.307,-148.499,199.402
-1.153,-1.385,1.140,-48.645,-128.784,190.735
-1.192,-1.456,0.920,-78.735,-102.966,161.133
-1.236,-1.430,0.615,-117.920,-66.345,148.865
-1.208,-1.205,0.425,-131.226,-44.922,152.771
-1.206,-0.945,0.337,-122.925,-41.931,157.104
-1.191,-0.742,0.334,-109.192,-44.678,154.541
-1.123,-0.569,0.389,-96.008,-49.133,143.738
-1.031,-0.383,0.474,-87.830,-53.833,130.920
-0.932,-0.215,0.548,-81.726,-52.917,121.033
-0.808,-0.083,0.621,-73.792,-44.312,112.732
-0.684,-0.009,0.688,-64.514,-32.166,105.591
-0.594,0.008,0.750,-56.274,-22.583,98.206
-0.515,-0.009,0.790,-50.171,-18.127,88.806
-0.452,-0.054,0.816,-46.814,-17.029,78.491
-0.404,-0.092,0.839,-43.396,-18.372,69.885
-0.350,-0.080,0.874,-37.048,-18.677,63.599
-0.316,-0.083,0.900,-29.297,-15.869,59.998
-0.259,-0.029,0.943,-19.714,-10.864,58.472
-0.238,0.007,1.004,-12.695,-5.371,57.251
-0.217,0.012,1.034,-5.432,-4.578,50.476
-0.201,-0.015,1.066,0.916,-7.446,38.696
-0.195,-0.076,1.112,5.554,-15.564,27.466
-0.194,-0.101,1.151,9.155,-22.217,18.921
-0.222,-0.150,1.162,8.728,-22.949,15.808
-0.252,-0.199,1.147,8.118,-18.311,12.756
-0.246,-0.244,1.118,4.333,-8.789,15.137
-0.196,-0.208,1.108,-0.244,1.526,20.630
-0.143,-0.125,1.104,-4.578,13.794,27.710
-0.136,-0.082,1.083,-8.606,24.597,31.616
-0.105,-0.028,1.077,-12.085,28.931,30.212
-0.084,-0.025,1.049,-17.395,27.588,23.315
-0.055,-0.046,1.031,-22.461,21.362,14.038
-0.049,-0.083,1.021,-25.513,11.963,3.479
-0.042,-0.133,1.029,-28.564,4.272,-3.418
-0.032,-0.206,1.030,-29.724,0.854,-6.348
-0.034,-0.241,1.032,-30.762,2.258,-5.615
-0.062,-0.231,1.005,-32.471,7.690,0.427
-0.070,-0.177,0.957,-33.447,17.944,8.972
-0.034,-0.088,0.929,-30.029,29.785,14.526
0.027,0.012,0.928,-22.949,38.757,16.052
0.069,0.066,0.932,-16.541,42.175,15.015
0.099,0.108,0.943,-12.085,39.551,10.925
0.115,0.102,0.964,-8.545,32.837,5.615
0.121,0.077,0.999,-6.165,22.888,-0.244
0.110,0.017,1.020,-6.592,14.099,-3.906
0.104,-0.023,1.037,-9.460,9.033,-5.188
0.079,-0.067,1.040,-14.099,6.592,-4.150
0.056,-0.061,1.026,-17.456,7.996,-0.183
0.024,-0.063,0.999,-20.203,11.536,6.226
0.001,-0.051,0.976,-21.423,15.747,12.085
-0.017,0.009,0.971,-20.325,20.447,16.296
-0.017,0.072,0.970,-18.127,27.283,15.930
0.007,0.097,0.945,-16.113,34.485,12.390
0.041,0.098,0.921,-13.306,37.842,7.507
0.061,0.077,0.911,-10.620,35.461,2.747
0.075,0.062,0.919,-8.301,28.687,-2.625
0.067,0.046,0.929,-8.240,21.484,-4.883
0.043,0.034,0.938,-8.789,16.602,-5.127
0.029,0.020,0.944,-7.874,15.381,-5.066
0.010,0.018,0.953,-5.615,17.151,-4.211
0.003,0.030,0.967,-2.625,20.630,-2.258
0.015,0.049,0.991,1.038,24.231,-1.343
0.042,0.071,1.005,3.723,26.978,-2.625
0.069,0.087,1.014,5.615,28.259,-4.211
0.088,0.086,1.019,6.531,27.344,-4.883
0.100,0.079,1.028,7.385,24.597,-5.981
0.104,0.063,1.039,8.423,21.362,-8.057
0.100,0.043,1.062,8.545,18.738,-9.888
0.099,0.026,1.077,7.324,17.029,-12.207
0.094,-0.002,1.081,4.883,16.174,-14.221
0.101,-0.021,1.087,2.808,15.564,-14.038
0.093,-0.028,1.084,0.977,15.991,-11.292
0.084,-0.021,1.067,-0.549,17.883,-9.277
0.078,-0.023,1.046,-1.587,20.508,-7.996
0.081,-0.018,1.028,-1.770,22.705,-6.104
0.089,-0.015,1.007,-1.587,23.743,-5.249
0.101,-0.019,0.986,-1.526,23.682,-5.737
0.116,-0.035,0.962,-1.160,22.278,-6.287
0.132,-0.049,0.948,-0.793,19.714,-6.042
0.149,-0.056,0.938,-0.244,16.418,-7.385
0.140,-0.058,0.933,0.671,13.428,-8.057
0.143,-0.072,0.938,-0.610,10.010,-5.676
0.130,-0.068,0.951,-0.549,6.714,-4.883
0.110,-0.067,0.961,-0.427,4.150,-4.272

0.955,0.280,1.389,35.583,-57.678,-44.678
0.900,0.333,1.469,28.015,-69.397,-19.165
0.865,0.438,1.515,23.193,-63.293,5.920
0.813,0.555,1.510,24.109,-46.204,32.593
0.785,0.656,1.462,29.053,-25.879,52.490
0.762,0.735,1.369,30.823,-10.681,65.369
0.722,0.814,1.269,25.940,-8.179,70.313
0.614,0.943,1.225,15.076,-20.752,71.899
0.478,1.123,1.230,5.005,-36.682,72.632
0.324,1.324,1.238,-0.061,-42.358,71.716
0.168,1.567,1.248,0.305,-36.011,71.777
-0.077,1.687,1.193,3.113,-21.179,71.594
-0.359,1.611,1.028,-3.113,-1.099,60.791
-0.562,1.409,0.791,-8.362,17.151,27.710
-0.643,1.128,0.574,-4.700,22.583,-21.057
-0.713,0.811,0.432,5.920,13.977,-65.674
-0.912,0.577,0.384,15.381,-0.610,-86.853
-1.279,0.381,0.321,15.991,-6.592,-85.999
-1.700,0.119,0.120,9.216,4.700,-91.125
-2.065,-0.339,-0.168,2.991,23.743,-124.695
-2.321,-1.056,-0.427,9.583,34.302,-191.345
-2.348,-2.027,-0.606,38.086,35.400,-272.217
-2.173,-2.980,-0.708,76.721,36.133,-330.383
-1.818,-3.529,-0.682,118.713,51.331,-352.234
-1.268,-3.532,-0.588,159.546,87.646,-340.637
-0.522,-3.296,-0.576,183.228,143.372,-314.331
0.054,-3.115,-0.631,159.668,201.416,-276.550
0.700,-2.809,-0.530,121.643,194.031,-229.004
1.294,-2.418,-0.136,105.774,93.933,-191.956
1.533,-2.253,0.489,87.463,-63.477,-156.128
1.325,-2.258,1.091,59.631,-189.209,-104.431
0.843,-2.123,1.518,11.414,-226.135,-16.113
0.227,-1.835,1.639,-43.579,-190.247,82.275
-0.349,-1.513,1.588,-91.858,-122.864,163.513
-0.773,-1.307,1.412,-106.873,-79.163,208.801
-1.005,-1.239,1.195,-114.319,-56.519,214.294
-1.082,-1.290,0.955,-124.634,-46.509,205.566
-1.209,-1.271,0.772,-132.935,-42.297,201.050
-1.224,-1.120,0.580,-126.038,-32.104,203.064
-1.309,-0.969,0.505,-108.459,-23.193,194.153
-1.261,-0.798,0.501,-92.285,-21.729,172.974
-1.211,-0.689,0.493,-77.148,-21.729,147.583
-1.059,-0.565,0.505,-62.012,-20.813,122.681
-0.882,-0.493,0.570,-51.147,-19.836,108.154
-0.691,-0.364,0.668,-43.091,-20.447,105.469
-0.588,-0.287,0.761,-38.757,-22.766,111.023
-0.547,-0.202,0.848,-38.452,-27.893,113.525
-0.502,-0.153,0.905,-42.297,-29.480,104.919
-0.464,-0.126,0.925,-44.983,-27.649,91.919
-0.418,-0.075,0.950,-41.870,-23.987,79.834
-0.366,0.002,0.983,-34.363,-18.250,70.679
-0.273,0.112,1.023,-24.780,-10.132,62.805
-0.175,0.170,1.036,-15.381,-2.991,56.030
-0.112,0.169,1.035,-6.653,1.587,50.659
-0.081,0.140,1.036,0.122,2.686,44.861
-0.081,0.084,1.042,4.639,0.244,40.588
-0.069,0.018,1.040,6.287,-3.479,36.438
-0.098,-0.035,1.031,3.601,-7.874,32.654
-0.072,-0.063,0.996,-3.052,-9.888,34.119
-0.059,-0.052,0.953,-3.418,-8.667,34.668
-0.028,-0.014,0.973,0.916,-5.981,32.227
0.025,0.031,1.010,6.836,-3.906,29.846
0.075,0.054,1.038,10.498,-1.099,26.855
0.089,0.047,1.056,14.465,-1.282,22.766
0.092,0.028,1.066,15.564,-4.944,15.381
0.090,-0.015,1.068,12.024,-10.193,8.972
0.072,-0.088,1.054,5.615,-14.709,6.470
0.077,-0.156,1.037,-0.366,-16.602,7.202
0.067,-0.205,1.009,-5.554,-14.771,10.498
0.082,-0.199,0.986,-8.728,-6.531,17.944
0.132,-0.112,0.988,-7.996,6.470,26.917
0.158,-0.037,0.997,-4.211,20.813,33.691
0.166,0.017,1.005,-0.061,29.968,36.987
0.154,0.055,1.022,2.441,30.640,33.875
0.155,0.055,1.036,-0.977,25.452,24.597
0.160,0.010,1.040,-7.874,17.456,14.099
0.155,-0.035,1.040,-15.320,8.362,7.080
0.151,-0.093,1.036,-21.179,1.892,5.066
0.132,-0.115,1.015,-26.184,0.854,7.690
0.099,-0.106,0.987,-30.518,4.211,12.207
0.066,-0.054,0.945,-31.860,11.230,19.165
0.055,0.004,0.904,-29.785,20.508,24.597
0.051,0.077,0.871,-26.062,28.564,27.405
0.071,0.164,0.848,-20.142,33.752,26.672
0.086,0.218,0.836,-13.672,35.400,22.949
0.106,0.215,0.832,-7.996,30.640,17.578
0.115,0.165,0.854,-5.676,20.325,10.803
0.142,0.088,0.880,-3.784,9.033,3.540
0.167,0.026,0.906,-2.747,-0.671,2.502
0.198,-0.043,0.928,-0.732,-7.690,8.789
0.226,-0.115,0.941,2.991,-13.367,24.353
0.243,-0.118,0.958,9.094,-18.066,49.438
0.198,-0.063,0.976,15.198,-20.508,76.355
0.073,0.032,1.038,21.545,-20.447,93.323
-0.048,0.134,1.160,23.865,-17.700,91.980
-0.048,0.137,1.214,11.353,-7.263,67.993
0.001,0.074,1.188,-6.897,4.028,39.978
0.044,0.020,1.132,-19.653,8.362,22.644
0.048,0.013,1.099,-25.085,5.432,16.907
0.024,0.023,1.097,-26.917,-0.366,14.038
0.001,0.012,1.114,-26.550,-4.272,10.864
-0.009,-0.001,1.137,-24.841,-5.127,9.277
-0.029,-0.000,1.154,-23.315,-3.357,8.545
-0.049,0.007,1.145,-22.339,1.343,8.667
-0.064,0.019,1.113,-21.057,9.033,9.827
-0.070,0.031,1.067,-19.043,16.663,11.536
-0.069,0.046,1.025,-16.907,21.912,12.634
-0.067,0.058,0.994,-14.832,24.231,12.451
-0.064,0.061,0.964,-13.000,24.231,10.376
-0.057,0.061,0.943,-10.803,23.499,9.277
-0.053,0.057,0.938,-8.484,21.362,6.775
-0.055,0.057,0.941,-6.592,18.066,3.296
-0.048,0.057,0.939,-5.615,15.320,-0.183
-0.039,0.030,0.932,-5.493,12.451,-4.639
-0.008,-0.018,0.943,-4.517,9.338,-6.348
0.001,-0.043,0.972,-3.723,6.104,-4.639
0.000,-0.049,0.994,-5.188,5.127,-2.808
0.008,-0.050,0.988,-8.179,6.897,-2.686
0.017,-0.046,0.969,-9.888,9.338,-1.404

0.276,0.822,1.516,27.100,-20.386,44.739
0.159,0.906,1.546,32.776,-14.954,46.936
0.155,1.115,1.590,38.879,-8.911,47.546
0.213,1.335,1.576,39.368,-7.446,41.870
0.308,1.528,1.527,27.100,-16.296,29.724
0.374,1.665,1.471,11.414,-35.217,9.705
0.302,1.709,1.420,-1.099,-53.345,-9.216
0.153,1.766,1.387,-1.465,-59.143,-18.250
-0.015,1.762,1.279,5.676,-46.509,-16.418
-0.198,1.652,1.133,16.663,-21.790,-10.071
-0.436,1.607,1.000,27.771,1.709,2.441
-0.748,1.589,0.826,29.846,23.437,22.034
-1.014,1.484,0.581,25.330,42.114,21.606
-1.237,1.214,0.285,20.752,47.241,-13.794
-1.424,0.844,0.021,25.635,32.837,-76.721
-1.534,0.304,-0.191,42.847,3.540,-151.367
-1.562,-0.538,-0.381,65.613,-23.621,-230.286
-1.558,-1.546,-0.481,90.698,-47.485,-290.283
-1.626,-2.535,-0.522,115.967,-61.584,-319.153
-1.739,-3.374,-0.548,132.141,-61.157,-322.205
-1.709,-3.958,-0.462,143.311,-51.208,-326.477
-1.417,-4.000,-0.085,157.166,-52.673,-350.098
-0.927,-4.000,0.638,171.448,-79.346,-380.127
-0.083,-3.956,1.331,171.875,-81.543,-386.658
0.764,-3.333,1.208,133.972,35.767,-331.421
1.240,-2.744,0.525,74.341,263.245,-203.857
1.576,-1.995,-0.201,49.927,426.086,-55.542
1.686,-1.407,-0.747,38.879,438.660,44.434
1.500,-1.122,-0.999,18.555,310.181,87.036
1.130,-1.057,-0.845,3.418,114.441,107.910
0.543,-1.102,-0.307,11.841,-69.336,132.812
-0.139,-1.218,0.335,24.780,-189.758,151.428
-0.727,-1.240,0.875,15.564,-237.000,149.597
-1.175,-1.381,1.266,-18.738,-222.839,120.544
-1.222,-1.456,1.095,-60.303,-191.284,85.876
-1.207,-1.306,0.834,-87.280,-122.131,87.341
-1.148,-1.083,0.685,-83.679,-71.838,106.018
-1.084,-0.881,0.620,-72.693,-45.471,128.052
-1.045,-0.700,0.625,-67.505,-39.124,142.822
-1.018,-0.506,0.658,-70.374,-44.800,145.935
-0.966,-0.350,0.687,-73.608,-47.729,139.954
-0.886,-0.254,0.704,-67.993,-42.725,128.113
-0.801,-0.196,0.744,-56.519,-34.302,114.624
-0.714,-0.133,0.797,-46.570,-27.466,101.929
-0.641,-0.081,0.863,-41.931,-23.254,89.172
-0.536,-0.043,0.892,-41.321,-19.958,75.684
-0.451,-0.042,0.908,-40.405,-17.639,64.270
-0.409,-0.041,0.923,-37.415,-15.991,57.068
-0.362,-0.041,0.944,-35.583,-20.813,56.396
-0.329,-0.006,0.964,-25.085,-23.987,51.147
-0.300,-0.027,0.952,-14.771,-23.254,46.326
-0.273,-0.061,0.957,-2.380,-22.400,39.917
-0.249,-0.082,0.985,11.353,-21.667,34.363
-0.247,-0.109,1.007,23.010,-19.531,32.715
-0.240,-0.161,1.043,32.043,-16.968,32.776
