aX,aY,aZ,gX,gY,gZ
0.449,0.006,0.382,-41.992,65.735,99.792
0.447,0.023,0.406,-45.593,67.932,96.252
0.479,0.060,0.466,-50.110,74.097,93.750
0.510,0.090,0.533,-49.622,76.233,93.811
0.545,0.086,0.603,-44.739,73.608,94.910
0.593,0.056,0.673,-44.739,68.237,95.703
0.622,0.018,0.741,-54.810,61.218,96.313
0.621,-0.004,0.771,-70.984,53.528,96.252
0.586,-0.020,0.726,-85.083,45.227,94.727
0.550,-0.027,0.667,-93.262,41.077,89.905
0.553,-0.020,0.655,-95.276,45.349,82.947
0.558,-0.011,0.707,-92.957,52.185,73.730
0.587,0.022,0.813,-89.050,58.472,62.744
0.630,0.077,0.930,-84.351,61.401,52.856
0.647,0.103,1.040,-80.200,57.678,45.288
0.625,0.102,1.143,-81.543,48.462,40.222
0.584,0.119,1.196,-95.093,36.011,37.964
0.503,0.115,1.154,-115.540,22.095,38.757
0.417,0.088,1.055,-133.972,12.390,40.100
0.358,0.049,0.975,-141.602,11.414,37.903
0.342,0.022,0.957,-139.648,18.188,30.518
0.356,0.056,1.015,-132.202,28.870,18.433
0.407,0.117,1.130,-118.774,37.659,4.028
0.483,0.219,1.261,-106.567,42.236,-9.949
0.535,0.315,1.441,-98.022,43.152,-23.499
0.541,0.372,1.638,-94.727,40.894,-34.485
0.543,0.385,1.853,-96.375,31.982,-42.297
0.393,0.423,1.788,-102.600,11.658,-46.021
0.225,0.521,1.813,-112.305,-4.578,-43.518
0.152,0.567,1.449,-116.394,-23.315,-38.696
0.142,0.531,1.379,-122.620,-11.780,-30.762
0.153,0.459,1.560,-123.169,7.202,-30.273
0.195,0.362,1.776,-106.323,16.907,-40.466
0.340,0.382,1.892,-77.148,18.616,-60.730
0.379,0.384,2.002,-49.133,17.761,-78.125
0.392,0.411,2.059,-32.715,11.169,-95.032
0.349,0.492,2.136,-21.667,0.122,-106.750
0.265,0.561,2.153,-14.404,-17.639,-112.427
0.143,0.634,2.094,-17.883,-43.396,-110.596
0.022,0.661,1.929,-22.827,-70.313,-103.333
-0.056,0.674,1.728,-24.597,-91.675,-94.238
-0.178,0.663,1.508,-26.001,-105.408,-82.764
-0.237,0.631,1.294,-26.184,-110.718,-75.012
-0.323,0.602,1.131,-23.926,-105.774,-69.397
-0.387,0.556,1.034,-14.282,-94.666,-69.458
-0.447,0.507,0.976,5.432,-82.642,-75.012
-0.487,0.494,0.933,27.344,-73.120,-83.130
-0.511,0.504,0.934,44.189,-65.491,-89.783
-0.537,0.542,0.964,49.438,-60.425,-90.210
-0.565,0.579,0.961,45.776,-61.340,-85.205
-0.575,0.595,0.911,39.795,-65.613,-76.660
-0.577,0.583,0.845,34.485,-69.397,-67.139
-0.601,0.559,0.751,30.640,-70.679,-58.044
-0.596,0.526,0.669,29.419,-67.749,-51.086
-0.581,0.510,0.631,27.954,-59.143,-45.715
-0.591,0.521,0.616,26.917,-49.194,-41.687
-0.579,0.501,0.607,36.499,-42.847,-39.368
-0.558,0.481,0.612,45.410,-36.682,-36.865
-0.536,0.499,0.631,46.204,-31.006,-33.081
-0.526,0.514,0.657,44.434,-27.771,-27.649
-0.493,0.518,0.672,39.001,-26.489,-19.958
-0.459,0.496,0.672,29.663,-27.649,-10.376
-0.419,0.443,0.658,20.447,-28.687,-1.465
-0.374,0.377,0.648,15.259,-26.489,4.028
-0.336,0.337,0.675,13.550,-22.522,5.676
-0.290,0.340,0.696,14.648,-19.409,5.066
-0.281,0.331,0.697,17.578,-18.555,4.944
-0.255,0.340,0.704,16.724,-17.334,4.456
-0.244,0.349,0.731,13.977,-15.747,4.761
-0.243,0.367,0.731,13.245,-15.869,5.859
-0.239,0.380,0.717,12.390,-16.479,8.057
-0.232,0.362,0.719,8.972,-15.320,11.292
-0.218,0.334,0.734,4.700,-12.878,14.160
-0.205,0.313,0.748,2.075,-10.681,15.442
-0.192,0.301,0.759,1.343,-7.935,15.137
-0.176,0.293,0.776,1.038,-5.066,14.038
-0.161,0.290,0.802,0.732,-2.380,12.329
-0.144,0.294,0.824,0.305,-0.488,10.132
-0.131,0.292,0.860,0.366,1.343,7.751
